seed,correlation,delete_rate,query_id,method,recall_at_k,secure_topk_exact,raw_candidates,latency_ms,violations,certified
11,independent,0.0,5,PACER-X,1.000000,1.000000,83.000,2.978534,0,1
11,independent,0.0,6,PostFilter-IVF,0.000000,0.000000,476.000,0.410379,0,0
11,independent,0.0,6,PreFilter-IVF,1.000000,1.000000,238.000,0.440978,0,0
11,independent,0.0,6,BitmapSlice-Exact,1.000000,1.000000,6.000,0.063214,0,1
11,independent,0.0,6,PACER-A,1.000000,1.000000,6.000,0.330220,0,1
11,independent,0.0,6,PACER-C,1.000000,1.000000,6.000,0.252405,0,1
11,independent,0.0,6,PACER-X,1.000000,1.000000,6.000,0.298739,0,1
11,independent,0.0,7,PostFilter-IVF,1.000000,1.000000,477.000,0.494914,0,0
11,independent,0.0,7,PreFilter-IVF,1.000000,1.000000,48.000,0.395990,0,0
11,independent,0.0,7,BitmapSlice-Exact,1.000000,1.000000,1.000,0.055573,0,1
11,independent,0.0,7,PACER-A,1.000000,1.000000,1.000,0.200744,0,1
11,independent,0.0,7,PACER-C,1.000000,1.000000,1.000,0.113211,0,1
11,independent,0.0,7,PACER-X,1.000000,1.000000,1.000,0.104772,0,1
11,independent,0.0,8,PostFilter-IVF,0.400000,0.000000,638.000,0.626522,0,0
11,independent,0.0,8,PreFilter-IVF,0.400000,0.000000,654.000,1.461854,0,0
11,independent,0.0,8,BitmapSlice-Exact,1.000000,1.000000,1759.000,34.412562,0,1
11,independent,0.0,8,PACER-A,0.600000,0.000000,700.000,2.936329,0,0
11,independent,0.0,8,PACER-C,1.000000,1.000000,1759.000,5.719215,0,1
11,independent,0.0,8,PACER-X,1.000000,1.000000,1759.000,5.708336,0,1
11,independent,0.0,9,PostFilter-IVF,0.600000,0.000000,559.000,0.528067,0,0
11,independent,0.0,9,PreFilter-IVF,0.600000,0.000000,547.000,1.101463,0,0
11,independent,0.0,9,BitmapSlice-Exact,1.000000,1.000000,97.000,0.175195,0,1
11,independent,0.0,9,PACER-A,1.000000,1.000000,97.000,2.428088,0,1
11,independent,0.0,9,PACER-C,1.000000,1.000000,97.000,2.481629,0,1
11,independent,0.0,9,PACER-X,1.000000,1.000000,97.000,2.602122,0,1
11,independent,0.0,10,PostFilter-IVF,0.000000,0.000000,555.000,0.428088,0,0
11,independent,0.0,10,PreFilter-IVF,1.000000,1.000000,268.000,0.600621,0,0
11,independent,0.0,10,BitmapSlice-Exact,1.000000,1.000000,4.000,0.110526,0,1
11,independent,0.0,10,PACER-A,1.000000,1.000000,4.000,0.390281,0,1
11,independent,0.0,10,PACER-C,1.000000,1.000000,4.000,0.293666,0,1
11,independent,0.0,10,PACER-X,1.000000,1.000000,4.000,0.308389,0,1
11,independent,0.0,11,PostFilter-IVF,0.000000,0.000000,604.000,0.480381,0,0
11,independent,0.0,11,PreFilter-IVF,1.000000,1.000000,84.000,0.290946,0,0
11,independent,0.0,11,BitmapSlice-Exact,1.000000,1.000000,1.000,0.053380,0,1
11,independent,0.0,11,PACER-A,1.000000,1.000000,1.000,0.116974,0,1
11,independent,0.0,11,PACER-C,1.000000,1.000000,1.000,0.133125,0,1
11,independent,0.0,11,PACER-X,1.000000,1.000000,1.000,0.122967,0,1
11,independent,0.0,12,PostFilter-IVF,0.500000,0.000000,553.000,0.524691,0,0
11,independent,0.0,12,PreFilter-IVF,0.500000,0.000000,592.000,1.479956,0,0
11,independent,0.0,12,BitmapSlice-Exact,1.000000,1.000000,1767.000,2.052748,0,1
11,independent,0.0,12,PACER-A,0.600000,0.000000,700.000,2.404967,0,0
11,independent,0.0,12,PACER-C,1.000000,1.000000,1767.000,5.843957,0,1
11,independent,0.0,12,PACER-X,1.000000,1.000000,1767.000,5.848169,0,1
11,independent,0.0,13,PostFilter-IVF,0.600000,0.000000,542.000,0.564375,0,0
11,independent,0.0,13,PreFilter-IVF,0.600000,0.000000,542.000,0.859046,0,0
11,independent,0.0,13,BitmapSlice-Exact,1.000000,1.000000,76.000,0.155519,0,1
11,independent,0.0,13,PACER-A,1.000000,1.000000,76.000,2.940417,0,1
11,independent,0.0,13,PACER-C,1.000000,1.000000,76.000,18.786295,0,1
11,independent,0.0,13,PACER-X,1.000000,1.000000,76.000,2.908037,0,1
11,independent,0.0,14,PostFilter-IVF,0.000000,0.000000,549.000,0.489564,0,0
11,independent,0.0,14,PreFilter-IVF,1.000000,1.000000,214.000,0.456488,0,0
11,independent,0.0,14,BitmapSlice-Exact,1.000000,1.000000,4.000,0.061567,0,1
11,independent,0.0,14,PACER-A,1.000000,1.000000,4.000,0.265457,0,1
11,independent,0.0,14,PACER-C,1.000000,1.000000,4.000,0.188306,0,1
11,independent,0.0,14,PACER-X,1.000000,1.000000,4.000,0.178101,0,1
11,independent,0.0,15,PostFilter-IVF,0.500000,0.000000,685.000,0.580966,0,0
11,independent,0.0,15,PreFilter-IVF,1.000000,1.000000,138.000,0.401026,0,0
11,independent,0.0,15,BitmapSlice-Exact,1.000000,1.000000,2.000,0.084006,0,1
11,independent,0.0,15,PACER-A,1.000000,1.000000,2.000,0.196671,0,1
11,independent,0.0,15,PACER-C,1.000000,1.000000,2.000,0.174131,0,1
11,independent,0.0,15,PACER-X,1.000000,1.000000,2.000,0.169998,0,1
11,independent,0.12,0,PostFilter-IVF,0.800000,0.000000,536.000,0.820603,0,0
11,independent,0.12,0,PreFilter-IVF,0.900000,0.000000,541.000,1.736065,0,0
11,independent,0.12,0,BitmapSlice-Exact,1.000000,1.000000,1774.000,2.483206,0,1
11,independent,0.12,0,PACER-A,1.000000,1.000000,700.000,2.305050,0,0
11,independent,0.12,0,PACER-C,1.000000,1.000000,1774.000,59.630102,0,1
11,independent,0.12,0,PACER-X,1.000000,1.000000,1774.000,6.761031,0,1
11,independent,0.12,1,PostFilter-IVF,0.600000,0.000000,526.000,0.522493,0,0
11,independent,0.12,1,PreFilter-IVF,0.700000,0.000000,657.000,1.500231,0,0
11,independent,0.12,1,BitmapSlice-Exact,1.000000,1.000000,105.000,0.246166,0,1
11,independent,0.12,1,PACER-A,1.000000,1.000000,105.000,2.732608,0,1
11,independent,0.12,1,PACER-C,1.000000,1.000000,105.000,2.719836,0,1
11,independent,0.12,1,PACER-X,1.000000,1.000000,105.000,2.790610,0,1
11,independent,0.12,2,PostFilter-IVF,0.000000,0.000000,628.000,0.572015,0,0
11,independent,0.12,2,PreFilter-IVF,1.000000,1.000000,147.000,0.608264,0,0
11,independent,0.12,2,BitmapSlice-Exact,1.000000,1.000000,4.000,0.085794,0,1
11,independent,0.12,2,PACER-A,1.000000,1.000000,4.000,0.200976,0,1
11,independent,0.12,2,PACER-C,1.000000,1.000000,4.000,0.225654,0,1
11,independent,0.12,2,PACER-X,1.000000,1.000000,4.000,0.228968,0,1
11,independent,0.12,3,PostFilter-IVF,1.000000,1.000000,477.000,0.450171,0,0
11,independent,0.12,3,PreFilter-IVF,1.000000,1.000000,48.000,0.476243,0,0
11,independent,0.12,3,BitmapSlice-Exact,1.000000,1.000000,1.000,0.058350,0,1
11,independent,0.12,3,PACER-A,1.000000,1.000000,1.000,0.127132,0,1
11,independent,0.12,3,PACER-C,1.000000,1.000000,1.000,0.113455,0,1
11,independent,0.12,3,PACER-X,1.000000,1.000000,1.000,0.104717,0,1
11,independent,0.12,4,PostFilter-IVF,0.400000,0.000000,593.000,0.567803,0,0
11,independent,0.12,4,PreFilter-IVF,0.400000,0.000000,598.000,1.753719,0,0
11,independent,0.12,4,BitmapSlice-Exact,1.000000,1.000000,1768.000,2.189201,0,1
11,independent,0.12,4,PACER-A,0.700000,0.000000,700.000,4.038620,0,0
11,independent,0.12,4,PACER-C,1.000000,1.000000,1768.000,47.412584,0,1
11,independent,0.12,4,PACER-X,1.000000,1.000000,1768.000,7.075660,0,1
11,independent,0.12,5,PostFilter-IVF,0.500000,0.000000,533.000,0.565270,0,0
11,independent,0.12,5,PreFilter-IVF,0.600000,0.000000,651.000,1.189539,0,0
11,independent,0.12,5,BitmapSlice-Exact,1.000000,1.000000,83.000,0.175722,0,1
11,independent,0.12,5,PACER-A,1.000000,1.000000,83.000,2.890136,0,1
11,independent,0.12,5,PACER-C,1.000000,1.000000,83.000,2.804824,0,1
11,independent,0.12,5,PACER-X,1.000000,1.000000,83.000,2.559834,0,1
11,independent,0.12,6,PostFilter-IVF,0.000000,0.000000,648.000,0.551986,0,0
11,independent,0.12,6,PreFilter-IVF,1.000000,1.000000,203.000,0.594599,0,0
11,independent,0.12,6,BitmapSlice-Exact,1.000000,1.000000,4.000,0.087727,0,1
11,independent,0.12,6,PACER-A,1.000000,1.000000,4.000,0.343041,0,1
11,independent,0.12,6,PACER-C,1.000000,1.000000,4.000,0.300011,0,1
11,independent,0.12,6,PACER-X,1.000000,1.000000,4.000,0.300499,0,1
11,independent,0.12,7,PostFilter-IVF,0.000000,0.000000,604.000,0.569027,0,0
11,independent,0.12,7,PreFilter-IVF,1.000000,1.000000,84.000,0.334253,0,0
11,independent,0.12,7,BitmapSlice-Exact,1.000000,1.000000,1.000,0.054194,0,1
11,independent,0.12,7,PACER-A,1.000000,1.000000,1.000,0.122593,0,1
11,independent,0.12,7,PACER-C,1.000000,1.000000,1.000,0.108232,0,1
11,independent,0.12,7,PACER-X,1.000000,1.000000,1.000,0.134292,0,1
11,independent,0.12,8,PostFilter-IVF,0.300000,0.000000,638.000,0.515467,0,0
11,independent,0.12,8,PreFilter-IVF,0.300000,0.000000,654.000,1.195307,0,0
11,independent,0.12,8,BitmapSlice-Exact,1.000000,1.000000,1759.000,2.226729,0,1
11,independent,0.12,8,PACER-A,0.500000,0.000000,700.000,2.418083,0,0
11,independent,0.12,8,PACER-C,1.000000,1.000000,1759.000,6.473078,0,1
11,independent,0.12,8,PACER-X,1.000000,1.000000,1759.000,47.430577,0,1
11,independent,0.12,9,PostFilter-IVF,0.600000,0.000000,559.000,0.580981,0,0
11,independent,0.12,9,PreFilter-IVF,0.600000,0.000000,547.000,1.032714,0,0
11,independent,0.12,9,BitmapSlice-Exact,1.000000,1.000000,97.000,0.184846,0,1
11,independent,0.12,9,PACER-A,1.000000,1.000000,97.000,2.739203,0,1
11,independent,0.12,9,PACER-C,1.000000,1.000000,97.000,2.553174,0,1
11,independent,0.12,9,PACER-X,1.000000,1.000000,97.000,2.839769,0,1
11,independent,0.12,10,PostFilter-IVF,0.000000,0.000000,471.000,0.438260,0,0
11,independent,0.12,10,PreFilter-IVF,1.000000,1.000000,229.000,0.496231,0,0
11,independent,0.12,10,BitmapSlice-Exact,1.000000,1.000000,3.000,0.059711,0,1
11,independent,0.12,10,PACER-A,1.000000,1.000000,3.000,0.317968,0,1
11,independent,0.12,10,PACER-C,1.000000,1.000000,3.000,0.238621,0,1
11,independent,0.12,10,PACER-X,1.000000,1.000000,3.000,0.281348,0,1
11,independent,0.12,11,PostFilter-IVF,0.500000,0.000000,685.000,0.574809,0,0
11,independent,0.12,11,PreFilter-IVF,1.000000,1.000000,138.000,0.408756,0,0
11,independent,0.12,11,BitmapSlice-Exact,1.000000,1.000000,2.000,0.073042,0,1
11,independent,0.12,11,PACER-A,1.000000,1.000000,2.000,0.185617,0,1
11,independent,0.12,11,PACER-C,1.000000,1.000000,2.000,0.172902,0,1
11,independent,0.12,11,PACER-X,1.000000,1.000000,2.000,0.234661,0,1
11,independent,0.12,12,PostFilter-IVF,0.600000,0.000000,553.000,0.510103,0,0
11,independent,0.12,12,PreFilter-IVF,0.600000,0.000000,592.000,1.640799,0,0
11,independent,0.12,12,BitmapSlice-Exact,1.000000,1.000000,1767.000,2.392156,0,1
11,independent,0.12,12,PACER-A,0.700000,0.000000,700.000,2.450426,0,0
11,independent,0.12,12,PACER-C,1.000000,1.000000,1767.000,5.772653,0,1
11,independent,0.12,12,PACER-X,1.000000,1.000000,1767.000,7.211524,0,1
11,independent,0.12,13,PostFilter-IVF,0.600000,0.000000,542.000,0.539122,0,0
11,independent,0.12,13,PreFilter-IVF,0.600000,0.000000,542.000,0.836315,0,0
11,independent,0.12,13,BitmapSlice-Exact,1.000000,1.000000,76.000,0.161963,0,1
11,independent,0.12,13,PACER-A,1.000000,1.000000,76.000,2.669993,0,1
11,independent,0.12,13,PACER-C,1.000000,1.000000,76.000,2.644493,0,1
11,independent,0.12,13,PACER-X,1.000000,1.000000,76.000,35.297699,0,1
11,independent,0.12,14,PostFilter-IVF,0.000000,0.000000,613.000,0.559213,0,0
11,independent,0.12,14,PreFilter-IVF,1.000000,1.000000,196.000,0.624530,0,0
11,independent,0.12,14,BitmapSlice-Exact,1.000000,1.000000,3.000,0.091632,0,1
11,independent,0.12,14,PACER-A,1.000000,1.000000,3.000,0.370933,0,1
11,independent,0.12,14,PACER-C,1.000000,1.000000,3.000,0.243902,0,1
11,independent,0.12,14,PACER-X,1.000000,1.000000,3.000,0.185454,0,1
11,independent,0.12,15,PostFilter-IVF,0.000000,0.000000,476.000,0.505021,0,0
11,independent,0.12,15,PreFilter-IVF,1.000000,1.000000,238.000,0.552927,0,0
11,independent,0.12,15,BitmapSlice-Exact,1.000000,1.000000,6.000,0.066800,0,1
11,independent,0.12,15,PACER-A,1.000000,1.000000,6.000,0.310864,0,1
11,independent,0.12,15,PACER-C,1.000000,1.000000,6.000,0.394252,0,1
11,independent,0.12,15,PACER-X,1.000000,1.000000,6.000,0.249545,0,1
11,independent,0.24,0,PostFilter-IVF,0.800000,0.000000,536.000,0.623541,0,0
11,independent,0.24,0,PreFilter-IVF,0.900000,0.000000,541.000,1.411243,0,0
11,independent,0.24,0,BitmapSlice-Exact,1.000000,1.000000,1774.000,2.067321,0,1
11,independent,0.24,0,PACER-A,1.000000,1.000000,700.000,2.236214,0,0
11,independent,0.24,0,PACER-C,1.000000,1.000000,1774.000,5.655137,0,1
11,independent,0.24,0,PACER-X,1.000000,1.000000,1774.000,5.593471,0,1
11,independent,0.24,1,PostFilter-IVF,0.600000,0.000000,526.000,0.473897,0,0
11,independent,0.24,1,PreFilter-IVF,0.700000,0.000000,657.000,1.015204,0,0
11,independent,0.24,1,BitmapSlice-Exact,1.000000,1.000000,105.000,0.183380,0,1
11,independent,0.24,1,PACER-A,1.000000,1.000000,105.000,2.492282,0,1
11,independent,0.24,1,PACER-C,1.000000,1.000000,105.000,2.799534,0,1
11,independent,0.24,1,PACER-X,1.000000,1.000000,105.000,2.968530,0,1
11,independent,0.24,2,PostFilter-IVF,0.000000,0.000000,628.000,0.556893,0,0
11,independent,0.24,2,PreFilter-IVF,1.000000,1.000000,147.000,0.467250,0,0
11,independent,0.24,2,BitmapSlice-Exact,1.000000,1.000000,4.000,0.064875,0,1
11,independent,0.24,2,PACER-A,1.000000,1.000000,4.000,0.179173,0,1
11,independent,0.24,2,PACER-C,1.000000,1.000000,4.000,0.157467,0,1
11,independent,0.24,2,PACER-X,1.000000,1.000000,4.000,0.154166,0,1
11,independent,0.24,3,PostFilter-IVF,1.000000,1.000000,477.000,0.458810,0,0
11,independent,0.24,3,PreFilter-IVF,1.000000,1.000000,48.000,0.392849,0,0
11,independent,0.24,3,BitmapSlice-Exact,1.000000,1.000000,1.000,0.087502,0,1
11,independent,0.24,3,PACER-A,1.000000,1.000000,1.000,0.132988,0,1
11,independent,0.24,3,PACER-C,1.000000,1.000000,1.000,0.113261,0,1
11,independent,0.24,3,PACER-X,1.000000,1.000000,1.000,0.105376,0,1
11,independent,0.24,4,PostFilter-IVF,0.400000,0.000000,593.000,12.932961,0,0
11,independent,0.24,4,PreFilter-IVF,0.400000,0.000000,598.000,1.992715,0,0
11,independent,0.24,4,BitmapSlice-Exact,1.000000,1.000000,1768.000,2.299803,0,1
11,independent,0.24,4,PACER-A,0.700000,0.000000,700.000,2.509284,0,0
11,independent,0.24,4,PACER-C,1.000000,1.000000,1768.000,7.017815,0,1
11,independent,0.24,4,PACER-X,1.000000,1.000000,1768.000,8.499776,0,1
11,independent,0.24,5,PostFilter-IVF,0.600000,0.000000,533.000,0.519687,0,0
11,independent,0.24,5,PreFilter-IVF,0.700000,0.000000,651.000,0.939465,0,0
11,independent,0.24,5,BitmapSlice-Exact,1.000000,1.000000,83.000,0.170255,0,1
11,independent,0.24,5,PACER-A,1.000000,1.000000,83.000,2.497243,0,1
11,independent,0.24,5,PACER-C,1.000000,1.000000,83.000,2.339031,0,1
11,independent,0.24,5,PACER-X,1.000000,1.000000,83.000,3.493942,0,1
11,independent,0.24,6,PostFilter-IVF,0.000000,0.000000,648.000,0.570595,0,0
11,independent,0.24,6,PreFilter-IVF,1.000000,1.000000,203.000,0.663533,0,0
11,independent,0.24,6,BitmapSlice-Exact,1.000000,1.000000,4.000,0.087498,0,1
11,independent,0.24,6,PACER-A,1.000000,1.000000,4.000,0.296923,0,1
11,independent,0.24,6,PACER-C,1.000000,1.000000,4.000,0.373838,0,1
11,independent,0.24,6,PACER-X,1.000000,1.000000,4.000,0.273707,0,1
11,independent,0.24,7,PostFilter-IVF,0.000000,0.000000,604.000,0.471526,0,0
11,independent,0.24,7,PreFilter-IVF,1.000000,1.000000,84.000,0.333006,0,0
11,independent,0.24,7,BitmapSlice-Exact,1.000000,1.000000,1.000,0.056668,0,1
11,independent,0.24,7,PACER-A,1.000000,1.000000,1.000,0.145734,0,1
11,independent,0.24,7,PACER-C,1.000000,1.000000,1.000,0.153091,0,1
11,independent,0.24,7,PACER-X,1.000000,1.000000,1.000,0.163843,0,1
11,independent,0.24,8,PostFilter-IVF,0.300000,0.000000,638.000,0.583227,0,0
11,independent,0.24,8,PreFilter-IVF,0.400000,0.000000,654.000,1.407660,0,0
11,independent,0.24,8,BitmapSlice-Exact,1.000000,1.000000,1759.000,2.263589,0,1
11,independent,0.24,8,PACER-A,0.500000,0.000000,700.000,2.662715,0,0
11,independent,0.24,8,PACER-C,1.000000,1.000000,1759.000,5.764462,0,1
11,independent,0.24,8,PACER-X,1.000000,1.000000,1759.000,5.709163,0,1
11,independent,0.24,9,PostFilter-IVF,0.600000,0.000000,559.000,0.479416,0,0
11,independent,0.24,9,PreFilter-IVF,0.600000,0.000000,547.000,1.086001,0,0
11,independent,0.24,9,BitmapSlice-Exact,1.000000,1.000000,97.000,0.173285,0,1
11,independent,0.24,9,PACER-A,1.000000,1.000000,97.000,2.438912,0,1
11,independent,0.24,9,PACER-C,1.000000,1.000000,97.000,2.268125,0,1
11,independent,0.24,9,PACER-X,1.000000,1.000000,97.000,2.270339,0,1
11,independent,0.24,10,PostFilter-IVF,0.000000,0.000000,471.000,0.495901,0,0
11,independent,0.24,10,PreFilter-IVF,1.000000,1.000000,229.000,0.692015,0,0
11,independent,0.24,10,BitmapSlice-Exact,1.000000,1.000000,3.000,0.065073,0,1
11,independent,0.24,10,PACER-A,1.000000,1.000000,3.000,0.331696,0,1
11,independent,0.24,10,PACER-C,1.000000,1.000000,3.000,0.365361,0,1
11,independent,0.24,10,PACER-X,1.000000,1.000000,3.000,0.367333,0,1
11,independent,0.24,11,PostFilter-IVF,0.500000,0.000000,685.000,0.752176,0,0
11,independent,0.24,11,PreFilter-IVF,1.000000,1.000000,138.000,0.538666,0,0
11,independent,0.24,11,BitmapSlice-Exact,1.000000,1.000000,2.000,0.089191,0,1
11,independent,0.24,11,PACER-A,1.000000,1.000000,2.000,0.282259,0,1
11,independent,0.24,11,PACER-C,1.000000,1.000000,2.000,0.235384,0,1
11,independent,0.24,11,PACER-X,1.000000,1.000000,2.000,0.180292,0,1
11,independent,0.24,12,PostFilter-IVF,0.700000,0.000000,553.000,0.590294,0,0
11,independent,0.24,12,PreFilter-IVF,0.600000,0.000000,592.000,1.341935,0,0
11,independent,0.24,12,BitmapSlice-Exact,1.000000,1.000000,1767.000,2.017402,0,1
11,independent,0.24,12,PACER-A,0.800000,0.000000,700.000,2.242320,0,0
11,independent,0.24,12,PACER-C,1.000000,1.000000,1767.000,5.445793,0,1
11,independent,0.24,12,PACER-X,1.000000,1.000000,1767.000,5.614245,0,1
11,independent,0.24,13,PostFilter-IVF,0.600000,0.000000,542.000,0.437264,0,0
11,independent,0.24,13,PreFilter-IVF,0.600000,0.000000,542.000,0.781318,0,0
11,independent,0.24,13,BitmapSlice-Exact,1.000000,1.000000,76.000,0.150368,0,1
11,independent,0.24,13,PACER-A,1.000000,1.000000,76.000,2.400852,0,1
11,independent,0.24,13,PACER-C,1.000000,1.000000,76.000,2.411685,0,1
11,independent,0.24,13,PACER-X,1.000000,1.000000,76.000,2.478693,0,1
11,independent,0.24,14,PostFilter-IVF,0.000000,0.000000,613.000,0.494616,0,0
11,independent,0.24,14,PreFilter-IVF,1.000000,1.000000,196.000,0.435610,0,0
11,independent,0.24,14,BitmapSlice-Exact,1.000000,1.000000,3.000,0.059561,0,1
11,independent,0.24,14,PACER-A,1.000000,1.000000,3.000,0.193205,0,1
11,independent,0.24,14,PACER-C,1.000000,1.000000,3.000,0.175353,0,1
11,independent,0.24,14,PACER-X,1.000000,1.000000,3.000,0.169727,0,1
11,independent,0.24,15,PostFilter-IVF,0.000000,0.000000,476.000,0.366420,0,0
11,independent,0.24,15,PreFilter-IVF,1.000000,1.000000,238.000,0.440048,0,0
11,independent,0.24,15,BitmapSlice-Exact,1.000000,1.000000,6.000,0.062562,0,1
11,independent,0.24,15,PACER-A,1.000000,1.000000,6.000,0.278536,0,1
11,independent,0.24,15,PACER-C,1.000000,1.000000,6.000,0.254739,0,1
11,independent,0.24,15,PACER-X,1.000000,1.000000,6.000,0.260700,0,1
11,negative,0.0,0,PostFilter-IVF,0.500000,0.000000,561.000,0.524528,0,0
11,negative,0.0,0,PreFilter-IVF,0.500000,0.000000,526.000,1.105667,0,0
11,negative,0.0,0,BitmapSlice-Exact,1.000000,1.000000,1768.000,2.170562,0,1
11,negative,0.0,0,PACER-A,0.900000,0.000000,700.000,3.215735,0,0
11,negative,0.0,0,PACER-C,1.000000,1.000000,1768.000,6.984588,0,1
11,negative,0.0,0,PACER-X,1.000000,1.000000,1768.000,5.529452,0,1
11,negative,0.0,1,PostFilter-IVF,0.500000,0.000000,526.000,0.465114,0,0
11,negative,0.0,1,PreFilter-IVF,0.500000,0.000000,688.000,0.905199,0,0
11,negative,0.0,1,BitmapSlice-Exact,1.000000,1.000000,109.000,0.290939,0,1
11,negative,0.0,1,PACER-A,1.000000,1.000000,109.000,3.764164,0,1
11,negative,0.0,1,PACER-C,1.000000,1.000000,109.000,2.980019,0,1
11,negative,0.0,1,PACER-X,1.000000,1.000000,109.000,2.957442,0,1
11,negative,0.0,2,PostFilter-IVF,0.000000,0.000000,549.000,0.416633,0,0
11,negative,0.0,2,PreFilter-IVF,1.000000,1.000000,275.000,0.539495,0,0
11,negative,0.0,2,BitmapSlice-Exact,1.000000,1.000000,3.000,0.058373,0,1
11,negative,0.0,2,PACER-A,1.000000,1.000000,3.000,0.290256,0,1
11,negative,0.0,2,PACER-C,1.000000,1.000000,3.000,0.237175,0,1
11,negative,0.0,2,PACER-X,1.000000,1.000000,3.000,0.285326,0,1
11,negative,0.0,3,PostFilter-IVF,0.000000,0.000000,637.000,0.496833,0,0
11,negative,0.0,3,PreFilter-IVF,1.000000,1.000000,160.000,0.393203,0,0
11,negative,0.0,3,BitmapSlice-Exact,1.000000,1.000000,2.000,0.054430,0,1
11,negative,0.0,3,PACER-A,1.000000,1.000000,2.000,0.225250,0,1
11,negative,0.0,3,PACER-C,1.000000,1.000000,2.000,0.286537,0,1
11,negative,0.0,3,PACER-X,1.000000,1.000000,2.000,0.307917,0,1
11,negative,0.0,4,PostFilter-IVF,0.700000,0.000000,605.000,0.513025,0,0
11,negative,0.0,4,PreFilter-IVF,0.700000,0.000000,607.000,1.333580,0,0
11,negative,0.0,4,BitmapSlice-Exact,1.000000,1.000000,1698.000,2.306868,0,1
11,negative,0.0,4,PACER-A,1.000000,1.000000,700.000,3.481703,0,0
11,negative,0.0,4,PACER-C,1.000000,1.000000,1698.000,6.431210,0,1
11,negative,0.0,4,PACER-X,1.000000,1.000000,1698.000,5.389317,0,1
11,negative,0.0,5,PostFilter-IVF,0.400000,0.000000,700.000,0.579101,0,0
11,negative,0.0,5,PreFilter-IVF,0.400000,0.000000,728.000,0.971259,0,0
11,negative,0.0,5,BitmapSlice-Exact,1.000000,1.000000,110.000,0.193851,0,1
11,negative,0.0,5,PACER-A,1.000000,1.000000,110.000,2.939202,0,1
11,negative,0.0,5,PACER-C,1.000000,1.000000,110.000,2.664843,0,1
11,negative,0.0,5,PACER-X,1.000000,1.000000,110.000,3.027953,0,1
11,negative,0.0,6,PostFilter-IVF,0.000000,0.000000,627.000,0.495813,0,0
11,negative,0.0,6,PreFilter-IVF,1.000000,1.000000,147.000,0.404096,0,0
11,negative,0.0,6,BitmapSlice-Exact,1.000000,1.000000,4.000,0.059225,0,1
11,negative,0.0,6,PACER-A,1.000000,1.000000,4.000,0.191967,0,1
11,negative,0.0,6,PACER-C,1.000000,1.000000,4.000,0.179685,0,1
11,negative,0.0,6,PACER-X,1.000000,1.000000,4.000,0.189445,0,1
11,negative,0.0,7,PostFilter-IVF,0.000000,0.000000,533.000,0.393793,0,0
11,negative,0.0,7,PreFilter-IVF,1.000000,1.000000,174.000,0.359966,0,0
11,negative,0.0,7,BitmapSlice-Exact,1.000000,1.000000,2.000,0.056896,0,1
11,negative,0.0,7,PACER-A,1.000000,1.000000,2.000,0.193247,0,1
11,negative,0.0,7,PACER-C,1.000000,1.000000,2.000,0.177674,0,1
11,negative,0.0,7,PACER-X,1.000000,1.000000,2.000,0.171761,0,1
11,negative,0.0,8,PostFilter-IVF,0.700000,0.000000,573.000,0.723418,0,0
11,negative,0.0,8,PreFilter-IVF,0.200000,0.000000,517.000,1.533222,0,0
11,negative,0.0,8,BitmapSlice-Exact,1.000000,1.000000,1758.000,1.991677,0,1
11,negative,0.0,8,PACER-A,0.900000,0.000000,700.000,2.419140,0,0
11,negative,0.0,8,PACER-C,1.000000,1.000000,1758.000,5.729652,0,1
11,negative,0.0,8,PACER-X,1.000000,1.000000,1758.000,6.142369,0,1
11,negative,0.0,9,PostFilter-IVF,0.900000,0.000000,676.000,0.542871,0,0
11,negative,0.0,9,PreFilter-IVF,0.900000,0.000000,702.000,0.947752,0,0
11,negative,0.0,9,BitmapSlice-Exact,1.000000,1.000000,101.000,0.187479,0,1
11,negative,0.0,9,PACER-A,1.000000,1.000000,101.000,2.917080,0,1
11,negative,0.0,9,PACER-C,1.000000,1.000000,101.000,2.635843,0,1
11,negative,0.0,9,PACER-X,1.000000,1.000000,101.000,2.870296,0,1
11,negative,0.0,10,PostFilter-IVF,0.000000,0.000000,595.000,0.508057,0,0
